PhraseId,SentenceId,Phrase,Sentiment,Phrase(origin),Sentiment(predict),Difference(Phrase),Difference(Sentence),Idx,Keywords
150730,8216,admit I walked out of Runteldat,0,admit I walked out of Runteldat,2,2,1.5,150730,"['admit', 'of', 'out', 'out of', 'walked', 'walked out']"
150729,8216,to admit I walked out of Runteldat,0,to admit I walked out of Runteldat,2,2,1.5,150729,"['admit', 'of', 'out', 'out of', 'to', 'to admit', 'walked', 'walked out']"
150728,8216,have to admit I walked out of Runteldat,0,have to admit I walked out of Runteldat,2,2,1.5,150728,"['admit', 'have', 'have to', 'of', 'out', 'out of', 'to', 'to admit', 'walked', 'walked out']"
138664,7513,are puerile .,2,are puerile .,2,0,1.5,138664,"['are', 'puerile']"
138665,7513,are puerile,0,are puerile,2,2,1.5,138665,"['are', 'puerile']"
13671,587,unlikable,0,unlikable,2,2,1.5,13671,['unlikable']
138661,7513,The story 's pathetic,0,The story 's pathetic,2,2,1.5,138661,"['pathetic', 'story', 'the', 'the story']"
104575,5522,Nothing about this movie works .,0,Nothing about this movie works .,2,2,1.5,104575,"['about', 'about this', 'movie', 'nothing', 'nothing about', 'this', 'this movie', 'works']"
30114,1397,a thrill,3,a thrill,2,1,1.5,30114,['thrill']
19657,864,-LRB- A -RRB- mess .,1,-LRB- A -RRB- mess .,2,1,1.5,19657,"['lrb', 'lrb rrb', 'mess', 'rrb']"
138659,7513,The story 's pathetic and the gags are puerile .,0,The story 's pathetic and the gags are puerile .,1,1,1.5,138659,"['and', 'and the', 'are', 'gags', 'pathetic', 'puerile', 'story', 'the', 'the gags', 'the story']"
94129,4911,bore-athon .,0,bore-athon .,2,2,1.5,94129,['bore']
89762,4671,is never especially clever and often is rather pretentious .,1,is never especially clever and often is rather pretentious .,4,3,1.5,89762,"['and', 'and often', 'clever', 'clever and', 'especially', 'is', 'is never', 'is rather', 'never', 'often', 'pretentious', 'rather']"
89768,4671,is rather pretentious,1,is rather pretentious,1,0,1.5,89768,"['is', 'is rather', 'pretentious', 'rather']"
89767,4671,especially clever,3,especially clever,3,0,1.5,89767,"['clever', 'especially']"
89766,4671,is never especially clever,2,is never especially clever,3,1,1.5,89766,"['clever', 'especially', 'is', 'is never', 'never']"
89765,4671,is never especially clever and,1,is never especially clever and,4,3,1.5,89765,"['and', 'clever', 'clever and', 'especially', 'is', 'is never', 'never']"
89764,4671,is never especially clever and often,1,is never especially clever and often,4,3,1.5,89764,"['and', 'and often', 'clever', 'clever and', 'especially', 'is', 'is never', 'never', 'often']"
142702,7745,Morvern rocks .,4,Morvern rocks .,2,2,1.5,142702,['morvern']
55478,2769,hurts to watch .,2,hurts to watch .,2,0,1.5,55478,"['to', 'to watch', 'watch']"
62339,3151,Exciting documentary,3,Exciting documentary,2,1,1.5,62339,"['documentary', 'exciting']"
70302,3581,Dramatically lackluster .,0,Dramatically lackluster .,2,2,1.5,70302,"['dramatically', 'lackluster']"
30106,1397,a concept,2,a concept,2,0,1.5,30106,['concept']
30107,1397,", what an idea , what a thrill ride .",4,", what an idea , what a thrill ride .",2,2,1.5,30107,"['an', 'an idea', 'idea', 'ride', 'thrill', 'what']"
30108,1397,"what an idea , what a thrill ride .",4,"what an idea , what a thrill ride .",2,2,1.5,30108,"['an', 'an idea', 'idea', 'ride', 'thrill', 'what']"
30109,1397,"what an idea , what a thrill ride",4,"what an idea , what a thrill ride",2,2,1.5,30109,"['an', 'an idea', 'idea', 'ride', 'thrill', 'what']"
30110,1397,what an idea,3,what an idea,2,1,1.5,30110,"['an', 'an idea', 'idea', 'what']"
55479,2769,hurts to watch,1,hurts to watch,2,1,1.5,55479,"['to', 'to watch', 'watch']"
46522,2262,ankle-deep,2,ankle-deep,2,0,1.5,46522,['deep']
46520,2262,dull and ankle-deep,1,dull and ankle-deep,2,1,1.5,46520,"['and', 'deep', 'dull', 'dull and']"
30111,1397,", what a thrill ride",4,", what a thrill ride",2,2,1.5,30111,"['ride', 'thrill', 'what']"
46519,2262,but dull and ankle-deep,1,but dull and ankle-deep,2,1,1.5,46519,"['and', 'but', 'deep', 'dull', 'dull and']"
46521,2262,dull and,1,dull and,2,1,1.5,46521,"['and', 'dull', 'dull and']"
46523,2262,` epic,4,` epic,2,2,1.5,46523,['epic']
30104,1397,"What a concept , what an idea , what a thrill ride .",4,"What a concept , what an idea , what a thrill ride .",1,3,1.5,30104,"['an', 'an idea', 'concept', 'idea', 'ride', 'thrill', 'what']"
30112,1397,what a thrill ride,4,what a thrill ride,2,2,1.5,30112,"['ride', 'thrill', 'what']"
30113,1397,a thrill ride,3,a thrill ride,2,1,1.5,30113,"['ride', 'thrill']"
129817,6987,", delicately performed",3,", delicately performed",2,1,1.5,129817,"['delicately', 'performed']"
129818,6987,delicately performed,3,delicately performed,2,1,1.5,129818,"['delicately', 'performed']"
70303,3581,Dramatically lackluster,1,Dramatically lackluster,2,1,1.5,70303,"['dramatically', 'lackluster']"
30105,1397,What a concept,3,What a concept,2,1,1.5,30105,"['concept', 'what']"
94130,4911,bore-athon,1,bore-athon,2,1,1.5,94130,['bore']
89769,4671,rather pretentious,2,rather pretentious,1,1,1.5,89769,"['pretentious', 'rather']"
46518,2262,but dull and ankle-deep ` epic,1,but dull and ankle-deep ` epic,3,2,1.5,46518,"['and', 'but', 'deep', 'dull', 'dull and', 'epic']"
89761,4671,Kaufman 's script,2,Kaufman 's script,2,0,1.5,89761,"['kaufman', 'script']"
19903,881,slapdash,2,slapdash,2,0,1.5,19903,['slapdash']
62800,3177,Something for everyone,4,Something for everyone,2,2,1.5,62800,"['everyone', 'for', 'for everyone', 'something']"
57424,2895,Warm and exotic .,3,Warm and exotic .,2,1,1.5,57424,"['and', 'exotic', 'warm', 'warm and']"
112220,5958,unfaithful version,2,unfaithful version,2,0,1.5,112220,"['unfaithful', 'version']"
3268,123,", vulgar and forgettably",2,", vulgar and forgettably",2,0,1.5,3268,"['and', 'vulgar', 'vulgar and']"
112219,5958,Interesting and thoroughly,4,Interesting and thoroughly,3,1,1.5,112219,"['and', 'interesting', 'interesting and', 'thoroughly']"
112217,5958,Interesting and thoroughly unfaithful version of Carmen,3,Interesting and thoroughly unfaithful version of Carmen,0,3,1.5,112217,"['and', 'carmen', 'interesting', 'interesting and', 'of', 'thoroughly', 'unfaithful', 'version', 'version of']"
3265,123,"Violent , vulgar and forgettably entertaining .",1,"Violent , vulgar and forgettably entertaining .",4,3,1.5,3265,"['and', 'entertaining', 'violent', 'vulgar', 'vulgar and']"
57425,2895,Warm and exotic,4,Warm and exotic,2,2,1.5,57425,"['and', 'exotic', 'warm', 'warm and']"
3266,123,"Violent , vulgar and forgettably entertaining",1,"Violent , vulgar and forgettably entertaining",4,3,1.5,3266,"['and', 'entertaining', 'violent', 'vulgar', 'vulgar and']"
19898,881,"pitiful , slapdash disaster .",0,"pitiful , slapdash disaster .",2,2,1.5,19898,"['disaster', 'slapdash']"
19899,881,pitiful,1,pitiful,2,1,1.5,19899,[]
19900,881,", slapdash disaster .",0,", slapdash disaster .",2,2,1.5,19900,"['disaster', 'slapdash']"
19901,881,slapdash disaster .,1,slapdash disaster .,2,1,1.5,19901,"['disaster', 'slapdash']"
19902,881,slapdash disaster,0,slapdash disaster,2,2,1.5,19902,"['disaster', 'slapdash']"
19897,881,"... pitiful , slapdash disaster .",0,"... pitiful , slapdash disaster .",2,2,1.5,19897,"['disaster', 'slapdash']"
19904,881,disaster,0,disaster,2,2,1.5,19904,['disaster']
55474,2769,"At times , it actually hurts to watch .",0,"At times , it actually hurts to watch .",2,2,1.5,55474,"['actually', 'at', 'at times', 'it', 'it actually', 'times', 'to', 'to watch', 'watch']"
55477,2769,actually hurts to watch .,0,actually hurts to watch .,2,2,1.5,55477,"['actually', 'to', 'to watch', 'watch']"
112218,5958,Interesting and thoroughly unfaithful version,2,Interesting and thoroughly unfaithful version,0,2,1.5,112218,"['and', 'interesting', 'interesting and', 'thoroughly', 'unfaithful', 'version']"
46516,2262,shot but dull and ankle-deep ` epic .,1,shot but dull and ankle-deep ` epic .,3,2,1.5,46516,"['and', 'but', 'deep', 'dull', 'dull and', 'epic', 'shot']"
89760,4671,Kaufman 's script is never especially clever and often is rather pretentious .,1,Kaufman 's script is never especially clever and often is rather pretentious .,1,0,1.5,89760,"['and', 'and often', 'clever', 'clever and', 'especially', 'is', 'is never', 'is rather', 'kaufman', 'never', 'often', 'pretentious', 'rather', 'script', 'script is']"
89763,4671,is never especially clever and often is rather pretentious,0,is never especially clever and often is rather pretentious,4,4,1.5,89763,"['and', 'and often', 'clever', 'clever and', 'especially', 'is', 'is never', 'is rather', 'never', 'often', 'pretentious', 'rather']"
62338,3151,Exciting documentary .,4,Exciting documentary .,2,2,1.5,62338,"['documentary', 'exciting']"
62799,3177,Something for everyone .,3,Something for everyone .,2,1,1.5,62799,"['everyone', 'for', 'for everyone', 'something']"
55475,2769,", it actually hurts to watch .",0,", it actually hurts to watch .",2,2,1.5,55475,"['actually', 'it', 'it actually', 'to', 'to watch', 'watch']"
46517,2262,shot but dull and ankle-deep ` epic,2,shot but dull and ankle-deep ` epic,3,1,1.5,46517,"['and', 'but', 'deep', 'dull', 'dull and', 'epic', 'shot']"
153074,8358,in which it holds itself,2,in which it holds itself,2,0,1.5,153074,"['holds', 'in', 'in which', 'it', 'itself', 'which', 'which it']"
46515,2262,shot but dull and ankle-deep ` epic . ',1,shot but dull and ankle-deep ` epic . ',3,2,1.5,46515,"['and', 'but', 'deep', 'dull', 'dull and', 'epic', 'shot']"
55476,2769,it actually hurts to watch .,0,it actually hurts to watch .,2,2,1.5,55476,"['actually', 'it', 'it actually', 'to', 'to watch', 'watch']"
38772,1849,"has some of the funniest jokes of any movie this year ,",4,"has some of the funniest jokes of any movie this year ,",1,3,1.4814814814814814,38772,"['any', 'any movie', 'funniest', 'has', 'has some', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'some', 'some of', 'the', 'the funniest', 'this', 'this year', 'year']"
38760,1849,"may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",3,"may even find that it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",1,2,1.4814814814814814,38760,"['adults', 'any', 'any movie', 'because', 'because it', 'by', 'even', 'find', 'find that', 'for', 'for adults', 'funniest', 'goes', 'has', 'has some', 'including', 'intended', 'it', 'it goes', 'it has', 'jokes', 'may', 'movie', 'movie this', 'of', 'of any', 'of the', 'quickly', 'some', 'some of', 'that', 'that it', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
38781,1849,including those intended for adults,2,including those intended for adults,2,0,1.4814814814814814,38781,"['adults', 'for', 'for adults', 'including', 'intended', 'those']"
38771,1849,"has some of the funniest jokes of any movie this year , including those intended for adults",3,"has some of the funniest jokes of any movie this year , including those intended for adults",2,1,1.4814814814814814,38771,"['adults', 'any', 'any movie', 'for', 'for adults', 'funniest', 'has', 'has some', 'including', 'intended', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'some', 'some of', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
38782,1849,those intended for adults,2,those intended for adults,2,0,1.4814814814814814,38782,"['adults', 'for', 'for adults', 'intended', 'those']"
38774,1849,has some of the funniest jokes of any movie,4,has some of the funniest jokes of any movie,2,2,1.4814814814814814,38774,"['any', 'any movie', 'funniest', 'has', 'has some', 'jokes', 'movie', 'of', 'of any', 'of the', 'some', 'some of', 'the', 'the funniest']"
38773,1849,has some of the funniest jokes of any movie this year,4,has some of the funniest jokes of any movie this year,1,3,1.4814814814814814,38773,"['any', 'any movie', 'funniest', 'has', 'has some', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'some', 'some of', 'the', 'the funniest', 'this', 'this year', 'year']"
38775,1849,some of the funniest jokes of any movie,4,some of the funniest jokes of any movie,2,2,1.4814814814814814,38775,"['any', 'any movie', 'funniest', 'jokes', 'movie', 'of', 'of any', 'of the', 'some', 'some of', 'the', 'the funniest']"
38776,1849,of the funniest jokes of any movie,4,of the funniest jokes of any movie,2,2,1.4814814814814814,38776,"['any', 'any movie', 'funniest', 'jokes', 'movie', 'of', 'of any', 'of the', 'the', 'the funniest']"
38777,1849,the funniest jokes of any movie,4,the funniest jokes of any movie,2,2,1.4814814814814814,38777,"['any', 'any movie', 'funniest', 'jokes', 'movie', 'of', 'of any', 'the', 'the funniest']"
38778,1849,the funniest jokes,4,the funniest jokes,3,1,1.4814814814814814,38778,"['funniest', 'jokes', 'the', 'the funniest']"
38779,1849,funniest jokes,3,funniest jokes,2,1,1.4814814814814814,38779,"['funniest', 'jokes']"
38780,1849,of any movie,2,of any movie,2,0,1.4814814814814814,38780,"['any', 'any movie', 'movie', 'of', 'of any']"
38764,1849,"it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",3,"it goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults",1,2,1.4814814814814814,38764,"['adults', 'any', 'any movie', 'because', 'because it', 'by', 'for', 'for adults', 'funniest', 'goes', 'has', 'has some', 'including', 'intended', 'it', 'it goes', 'it has', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'quickly', 'some', 'some of', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
38770,1849,"it has some of the funniest jokes of any movie this year , including those intended for adults",4,"it has some of the funniest jokes of any movie this year , including those intended for adults",3,1,1.4814814814814814,38770,"['adults', 'any', 'any movie', 'for', 'for adults', 'funniest', 'has', 'has some', 'including', 'intended', 'it', 'it has', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'some', 'some of', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
38767,1849,goes by quickly,3,goes by quickly,2,1,1.4814814814814814,38767,"['by', 'goes', 'quickly']"
38761,1849,may even,2,may even,2,0,1.4814814814814814,38761,"['even', 'may']"
38768,1849,by quickly,2,by quickly,2,0,1.4814814814814814,38768,"['by', 'quickly']"
38783,1849,intended for adults,2,intended for adults,2,0,1.4814814814814814,38783,"['adults', 'for', 'for adults', 'intended']"
38784,1849,for adults,2,for adults,2,0,1.4814814814814814,38784,"['adults', 'for', 'for adults']"
38769,1849,"because it has some of the funniest jokes of any movie this year , including those intended for adults",4,"because it has some of the funniest jokes of any movie this year , including those intended for adults",2,2,1.4814814814814814,38769,"['adults', 'any', 'any movie', 'because', 'because it', 'for', 'for adults', 'funniest', 'has', 'has some', 'including', 'intended', 'it', 'it has', 'jokes', 'movie', 'movie this', 'of', 'of any', 'of the', 'some', 'some of', 'the', 'the funniest', 'this', 'this year', 'those', 'year']"
